CollectedDate,Path,Title,TotalViews,UniqueVisitors
"2026-05-03","/ZacharyLuz/Get-AzPaaSAvailability/pull/8","/pull/8",1,1
"2026-05-03","/ZacharyLuz/Get-AzPaaSAvailability/pulse","/pulse",1,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability","Overview",29,14
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",14,14
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,2
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/graphs/traffic","/graphs/traffic",1,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/pull/8","/pull/8",1,1
"2026-05-04","/ZacharyLuz/Get-AzPaaSAvailability/pulse","/pulse",1,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability","Overview",29,14
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",8,8
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,2
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/graphs/traffic","/graphs/traffic",1,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/pull/8","/pull/8",1,1
"2026-05-05","/ZacharyLuz/Get-AzPaaSAvailability/pulse","/pulse",1,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability","Overview",27,12
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",6,6
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,2
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/graphs/traffic","/graphs/traffic",1,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/pulse","/pulse",1,1
"2026-05-06","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability","Overview",24,11
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",5,5
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-07","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/tests","/tree/main/tests",1,1
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability","Overview",21,9
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",3,3
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,1
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-08","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability","Overview",24,12
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1","/blob/main/AzPaaSAvailability/Public/Get-AzServiceTierAvailability.ps1",1,1
"2026-05-09","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability","Overview",27,12
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,2
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-10","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability","Overview",28,12
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",2,2
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,2
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-11","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability","Overview",31,12
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-12","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",1,1
"2026-05-12","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability","Overview",30,12
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-13","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",1,1
"2026-05-13","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability","Overview",28,11
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-14","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",1,1
"2026-05-14","/ZacharyLuz/Get-AzPaaSAvailability/tree/main/AzPaaSAvailability","/tree/main/AzPaaSAvailability",1,1
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability","Overview",23,9
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability/pull/12","/pull/12",4,1
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-15","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability/pull/13","/pull/13",2,1
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability/pulls","/pulls",2,1
"2026-05-15","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",1,1
"2026-05-16","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,6
"2026-05-16","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-16","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-16","/ZacharyLuz/Get-AzPaaSAvailability/deployments","/deployments",1,1
"2026-05-17","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,6
"2026-05-17","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-17","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-18","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,6
"2026-05-18","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-18","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-19","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,6
"2026-05-19","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-19","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-20","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,6
"2026-05-20","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-20","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-21","/ZacharyLuz/Get-AzPaaSAvailability","Overview",16,7
"2026-05-21","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-21","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-22","/ZacharyLuz/Get-AzPaaSAvailability","Overview",17,7
"2026-05-22","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-22","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-22","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-23","/ZacharyLuz/Get-AzPaaSAvailability","Overview",15,5
"2026-05-23","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",3,1
"2026-05-23","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-23","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-23","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-24","/ZacharyLuz/Get-AzPaaSAvailability","Overview",12,4
"2026-05-24","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-24","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,1
"2026-05-24","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-24","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-25","/ZacharyLuz/Get-AzPaaSAvailability","Overview",10,4
"2026-05-25","/zacharyluz/Get-AzPaaSAvailability","Overview",3,1
"2026-05-25","/ZacharyLuz/Get-AzPaaSAvailability/deployments/github-pages","/deployments/github-pages",2,1
"2026-05-25","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-25","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-26","/ZacharyLuz/Get-AzPaaSAvailability","Overview",6,4
"2026-05-26","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-26","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-27","/ZacharyLuz/Get-AzPaaSAvailability","Overview",6,4
"2026-05-27","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-27","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-28","/ZacharyLuz/Get-AzPaaSAvailability","Overview",5,4
"2026-05-28","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-28","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
"2026-05-29","/ZacharyLuz/Get-AzPaaSAvailability","Overview",5,4
"2026-05-29","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/Get-AzPaaSAvailability.ps1","/blob/main/Get-AzPaaSAvailability.ps1",1,1
"2026-05-29","/ZacharyLuz/Get-AzPaaSAvailability/blob/main/docs/usage-examples.md","/blob/main/docs/usage-examples.md",1,1
